Test case...
f(5675.00000000000) = 1.24226063019
f(5676.00000000000) = 0.10247859069
f(5677.00000000000) = -1.13152179248
f(5678.00000000000) = -1.32520625793
f(5679.00000000000) = -0.30050220134
f(5680.00000000000) = 1.00048219332
f(5681.00000000000) = 1.38162787340
f(5682.00000000000) = 0.49251125838
f(5683.00000000000) = -0.84941793627
f(5684.00000000000) = -1.41039619760
f(5685.00000000000) = -0.67466269924
f(5686.00000000000) = 0.68135257344
f(5687.00000000000) = 1.41093543231
f(5688.00000000000) = 0.84331076158
f(5689.00000000000) = -0.49964993422
f(5690.00000000000) = -1.38323478476
f(5691.00000000000) = -0.99507995330
f(5692.00000000000) = 0.30794679818
f(5693.00000000000) = 1.32784868358
f(5694.00000000000) = 1.12693261299
f(5695.00000000000) = -0.11008010487
f(5696.00000000000) = -1.24588568197
f(5697.00000000000) = -1.23622970876
f(5698.00000000000) = -0.08998984249
f(5699.00000000000) = 1.13898626996
f(5700.00000000000) = 1.32078365851
f(5701.00000000000) = 0.28825864253
f(5702.00000000000) = -1.00929004002
f(5703.00000000000) = -1.37890211435
f(5704.00000000000) = -0.48075794389
f(5705.00000000000) = 0.85939286306
f(5706.00000000000) = 1.40942183500
f(5707.00000000000) = 0.66363487173
f(5708.00000000000) = -0.69229493211
f(5709.00000000000) = -1.41173196804
f(5710.00000000000) = -0.83322914309
f(5711.00000000000) = 0.51134071338
f(5712.00000000000) = 1.38578627614
f(5713.00000000000) = 0.98614632750
f(5714.00000000000) = -0.32015200680
f(5715.00000000000) = -1.33210406251
f(5716.00000000000) = -1.11932578646
f(5717.00000000000) = 0.12255545563
f(5718.00000000000) = 1.25175977700
f(5719.00000000000) = 1.23010193218
f(5720.00000000000) = 0.07749404382
f(5721.00000000000) = -1.14636151105
f(5722.00000000000) = -1.31625757938
f(5723.00000000000) = -0.27599249946
f(5724.00000000000) = 1.01801881165
f(5725.00000000000) = 1.37606832217
f(5726.00000000000) = 0.46896696335
f(5727.00000000000) = -0.86930045882
f(5728.00000000000) = -1.40833704814
f(5729.00000000000) = -0.65255505027
f(5730.00000000000) = 0.70318305140
f(5731.00000000000) = 1.41241789851
f(5732.00000000000) = 0.82308224343
f(5733.00000000000) = -0.52299143042
f(5734.00000000000) = -1.38822919504
f(5735.00000000000) = -0.97713543989
f(5736.00000000000) = 0.33233213241
f(5737.00000000000) = 1.33625507480
f(5738.00000000000) = 1.11163126387
f(5739.00000000000) = -0.13502120451
f(5740.00000000000) = -1.25753580015
f(5741.00000000000) = -1.22387778055
f(5742.00000000000) = -0.06499217372
f(5743.00000000000) = 1.15364693790
f(5744.00000000000) = 1.31162837513
f(5745.00000000000) = 0.26370473315
f(5746.00000000000) = -1.02666782435
f(5747.00000000000) = -1.37312671887
f(5748.00000000000) = -0.45713924056
f(5749.00000000000) = 0.87913994732
f(5750.00000000000) = 1.40714192199
f(5751.00000000000) = 0.64142410295
f(5752.00000000000) = -0.71401607826
f(5753.00000000000) = -1.41299316998
f(5754.00000000000) = -0.81287085756
f(5755.00000000000) = 0.53460117255
f(5756.00000000000) = 1.39056335006
f(5757.00000000000) = 0.96804799644
f(5758.00000000000) = -0.34448622073
f(5759.00000000000) = -1.34030139523
f(5760.00000000000) = -1.10384964808
f(5761.00000000000) = 0.14747637485
f(5762.00000000000) = 1.26321329887
f(5763.00000000000) = 1.21755774151
f(5764.00000000000) = 0.05248521166
f(5765.00000000000) = -1.16084197974
f(5766.00000000000) = -1.30689640847
f(5767.00000000000) = -0.25139630631
f(5768.00000000000) = 1.03523640049
f(5769.00000000000) = 1.37007753492
f(5770.00000000000) = 0.44527570218
f(5771.00000000000) = -0.88891055765
f(5772.00000000000) = -1.40583655020
f(5773.00000000000) = -0.63024290184
f(5774.00000000000) = 0.72479316396
f(5775.00000000000) = 1.41345773737
f(5776.00000000000) = 0.80259578554
f(5777.00000000000) = -0.54616903016
f(5778.00000000000) = -1.39278855831
f(5779.00000000000) = -0.95888470913
f(5780.00000000000) = 0.35661331950
f(5781.00000000000) = 1.34424270679
f(5782.00000000000) = 1.09598154875
f(5783.00000000000) = -0.15991999084
f(5784.00000000000) = -1.26879182835
f(5785.00000000000) = -1.21114231022
f(5786.00000000000) = -0.03997413753
f(5787.00000000000) = 1.16794607285
f(5788.00000000000) = 1.30206205011
f(5789.00000000000) = 0.23906818327
f(5790.00000000000) = -1.04372386875
f(5791.00000000000) = -1.36692100922
f(5792.00000000000) = -0.43337727769
f(5793.00000000000) = 0.89861152432
f(5794.00000000000) = 1.40442103504
f(5795.00000000000) = 0.61901232296
f(5796.00000000000) = -0.73551346413
f(5797.00000000000) = -1.41381156429
f(5798.00000000000) = -0.79225783237
f(5799.00000000000) = 0.55769409695
f(5800.00000000000) = 1.39490464547
f(5801.00000000000) = 0.94964629588
f(5802.00000000000) = -0.36871247863
f(5803.00000000000) = -1.34807870068
f(5804.00000000000) = -1.08802758232
f(5805.00000000000) = 0.17235107754
f(5806.00000000000) = 1.27427095154
f(5807.00000000000) = 1.20463198930
f(5808.00000000000) = 0.02745993154
f(5809.00000000000) = -1.17495866064
f(5810.00000000000) = -1.29712567883
f(5811.00000000000) = -0.22672132990
f(5812.00000000000) = 1.05212956415
f(5813.00000000000) = 1.36365738907
f(5814.00000000000) = 0.42144489931
f(5815.00000000000) = -0.90824208729
f(5816.00000000000) = -1.40289548740
f(5817.00000000000) = -0.60773324618
f(5818.00000000000) = 0.74617613887
f(5819.00000000000) = 1.41405462302
f(5820.00000000000) = 0.78185780801
f(5821.00000000000) = -0.56917546996
f(5822.00000000000) = -1.39691144573
f(5823.00000000000) = -0.94033348049
f(5824.00000000000) = 0.38078275015
f(5825.00000000000) = 1.35180907637
f(5826.00000000000) = 1.07998837196
f(5827.00000000000) = -0.18476866101
f(5828.00000000000) = -1.27965023915
f(5829.00000000000) = -1.19802728883
f(5830.00000000000) = -0.01494357414
f(5831.00000000000) = 1.18187919369
f(5832.00000000000) = 1.29208768136
f(5833.00000000000) = 0.21435671355
f(5834.00000000000) = -1.06045282814
f(5835.00000000000) = -1.36028693017
f(5836.00000000000) = -0.40947950189
f(5837.00000000000) = 0.91780149202
f(5838.00000000000) = 1.40126002682
f(5839.00000000000) = 0.59640655521
f(5840.00000000000) = -0.75678035280
f(5841.00000000000) = -1.41418689451
f(5842.00000000000) = -0.77139652727
f(5843.00000000000) = 0.58061224967
f(5844.00000000000) = 1.39880880189
f(5845.00000000000) = 0.93094699259
f(5846.00000000000) = -0.39282318841
f(5847.00000000000) = -1.35543354158
f(5848.00000000000) = -1.07186454753
f(5849.00000000000) = 0.19717176837
f(5850.00000000000) = 1.28492926973
f(5851.00000000000) = 1.19132872626
f(5852.00000000000) = 0.00242604595
f(5853.00000000000) = -1.18870712981
f(5854.00000000000) = -1.28694845243
f(5855.00000000000) = -0.20197530295
f(5856.00000000000) = 1.06869300860
f(5857.00000000000) = 1.35680989658
f(5858.00000000000) = 0.39748202289
f(5859.00000000000) = -0.92728898956
f(5860.00000000000) = -1.39951478142
f(5861.00000000000) = -0.58503313744
f(5862.00000000000) = 0.76732527509
f(5863.00000000000) = 1.41420836840
f(5864.00000000000) = 0.76087480976
f(5865.00000000000) = -0.59200354002
f(5866.00000000000) = -1.40059656527
f(5867.00000000000) = -0.92148756759
f(5868.00000000000) = 0.40483285007
f(5869.00000000000) = 1.35895181236
f(5870.00000000000) = 1.06365674550
f(5871.00000000000) = -0.20955942788
f(5872.00000000000) = -1.29010762969
f(5873.00000000000) = -1.18453682640
f(5874.00000000000) = 0.01009167231
f(5875.00000000000) = 1.19544193404
f(5876.00000000000) = 1.28170839468
f(5877.00000000000) = 0.18957806815
f(5878.00000000000) = -1.07684945995
f(5879.00000000000) = -1.35322656072
f(5880.00000000000) = -0.38545340229
f(5881.00000000000) = 0.93670383660
f(5882.00000000000) = 1.39765988795
f(5883.00000000000) = 0.57361388396
f(5884.00000000000) = -0.77781007959
f(5885.00000000000) = -1.41411904301
f(5886.00000000000) = -0.75029347984
f(5887.00000000000) = 0.60334844855
f(5888.00000000000) = 1.40227459582
f(5889.00000000000) = 0.91195594662
f(5890.00000000000) = -0.41681079421
f(5891.00000000000) = -1.36236361306
f(5892.00000000000) = -1.05536560893
f(5893.00000000000) = 0.22193066898
f(5894.00000000000) = 1.29518491331
f(5895.00000000000) = 1.17765212140
f(5896.00000000000) = -0.02260859991
f(5897.00000000000) = -1.20208307873
f(5898.00000000000) = -1.27636791865
f(5899.00000000000) = -0.17716598044
f(5900.00000000000) = 1.08492154315
f(5901.00000000000) = 1.34953720333
f(5902.00000000000) = 0.37339458248
f(5903.00000000000) = -0.94604529550
f(5904.00000000000) = -1.39569549172
f(5905.00000000000) = -0.56214968943
f(5906.00000000000) = 0.78823394484
f(5907.00000000000) = 1.41391892534
f(5908.00000000000) = 0.73965336651
f(5909.00000000000) = -0.61464608641
f(5910.00000000000) = -1.40384276207
f(5911.00000000000) = -0.90235287644
f(5912.00000000000) = 0.42875608238
f(5913.00000000000) = 1.36566867636
f(5914.00000000000) = 1.04699178740
f(5915.00000000000) = -0.23428452244
f(5916.00000000000) = -1.30016072281
f(5917.00000000000) = -1.17067515063
f(5918.00000000000) = 0.03512375620
f(5919.00000000000) = 1.20863004356
f(5920.00000000000) = 1.27092744275
f(5921.00000000000) = 0.16474001226
f(5922.00000000000) = -1.09290862577
f(5923.00000000000) = -1.34574211347
f(5924.00000000000) = -0.36130650826
f(5925.00000000000) = 0.95531263440
f(5926.00000000000) = 1.39362174664
f(5927.00000000000) = 0.55064145204
f(5928.00000000000) = -0.79859605415
f(5929.00000000000) = -1.41360803107
f(5930.00000000000) = -0.72895530341
f(5931.00000000000) = 0.62589556846
f(5932.00000000000) = 1.40530094115
f(5933.00000000000) = 0.89267910942
f(5934.00000000000) = -0.44066777870
f(5935.00000000000) = -1.36886674333
f(5936.00000000000) = -1.03853593700
f(5937.00000000000) = 0.24662002036
f(5938.00000000000) = 1.30503466835
f(5939.00000000000) = 1.16360646073
f(5940.00000000000) = -0.04763616064
f(5941.00000000000) = -1.21508231560
f(5942.00000000000) = -1.26538739324
f(5943.00000000000) = -0.15230113717
f(5944.00000000000) = 1.10081008204
f(5945.00000000000) = 1.34184158847
f(5946.00000000000) = 0.34919012667
f(5947.00000000000) = -0.96450512721
f(5948.00000000000) = -1.39143881518
f(5949.00000000000) = -0.53909007342
f(5950.00000000000) = 0.80889559570
f(5951.00000000000) = 1.41318638455
f(5952.00000000000) = 0.71820012869
f(5953.00000000000) = -0.63709601334
f(5954.00000000000) = -1.40664901882
f(5955.00000000000) = -0.88293540349
f(5956.00000000000) = 0.45254494994
f(5957.00000000000) = 1.37195756342
f(5958.00000000000) = 1.02999872019
f(5959.00000000000) = -0.25893619629
f(5960.00000000000) = -1.30980636805
f(5961.00000000000) = -1.15644660551
f(5962.00000000000) = 0.06014483292
f(5963.00000000000) = 1.22143938933
f(5964.00000000000) = 1.25974820415
f(5965.00000000000) = 0.13985032970
f(5966.00000000000) = -1.10862529292
f(5967.00000000000) = -1.33783593392
f(5968.00000000000) = -0.33704638702
f(5969.00000000000) = 0.97362205374
f(5970.00000000000) = 1.38914686837
f(5971.00000000000) = 0.52749645861
f(5972.00000000000) = -0.81913176253
f(5973.00000000000) = -1.41265401882
f(5974.00000000000) = -0.70738868499
f(5975.00000000000) = 0.64824654352
f(5976.00000000000) = 1.40788688947
f(5977.00000000000) = 0.87312252204
f(5978.00000000000) = -0.46438666554
f(5979.00000000000) = -1.37494089445
f(5980.00000000000) = -1.02138080586
f(5981.00000000000) = 0.27123208529
f(5982.00000000000) = 1.31447544808
f(5983.00000000000) = 1.14919614592
f(5984.00000000000) = -0.07264879301
f(5985.00000000000) = -1.22770076669
f(5986.00000000000) = -1.25401031730
f(5987.00000000000) = -0.12738856535
f(5988.00000000000) = 1.11635364610
f(5989.00000000000) = 1.33372546366
f(5990.00000000000) = 0.32487624072
f(5991.00000000000) = -0.98266269969
f(5992.00000000000) = -1.38674608579
f(5993.00000000000) = -0.51586151592
f(5994.00000000000) = 0.82930375267
f(5995.00000000000) = 1.41201097558
f(5996.00000000000) = 0.69652181937
f(5997.00000000000) = -0.65934628540
f(5998.00000000000) = -1.40901445610
f(5999.00000000000) = -0.86324123386
f(6000.00000000000) = 0.47619199775
f(6001.00000000000) = 1.37781650270
f(6002.00000000000) = 1.01268286920
f(6003.00000000000) = -0.28350672402
f(6004.00000000000) = -1.31904154263
f(6005.00000000000) = -1.14185565002
f(6006.00000000000) = 0.08514706128
f(6007.00000000000) = 1.23386595712
f(6008.00000000000) = 1.24817418224
f(6009.00000000000) = 0.11491682047
f(6010.00000000000) = -1.12399453608
f(6011.00000000000) = -1.32951049972
f(6012.00000000000) = -0.31268064127
f(6013.00000000000) = 0.99162635677
f(6014.00000000000) = 1.38423665551
f(6015.00000000000) = 0.50418615691
f(6016.00000000000) = -0.83941076918
f(6017.00000000000) = -1.41125730523
f(6018.00000000000) = -0.68560038320
f(6019.00000000000) = 0.67039436933
f(6020.00000000000) = 1.41003163038
f(6021.00000000000) = 0.85329231315
f(6022.00000000000) = -0.48796002163
f(6023.00000000000) = -1.38058416287
f(6024.00000000000) = -1.00390559165
f(6025.00000000000) = 0.29575915078
f(6026.00000000000) = 1.32350429395
f(6027.00000000000) = 1.13442569292
f(6028.00000000000) = -0.09763865851
f(6029.00000000000) = -1.23993447759
f(6030.00000000000) = -1.24224025622
f(6031.00000000000) = -0.10243607217
f(6032.00000000000) = 1.13154736423
f(6033.00000000000) = 1.32519137235
f(6034.00000000000) = 0.30046054417
f(6035.00000000000) = -1.00051232268
f(6036.00000000000) = -1.38161877415
f(6037.00000000000) = -0.49247129633
f(6038.00000000000) = 0.84945202019
f(6039.00000000000) = 1.41039306680
f(6040.00000000000) = 0.67462523215
f(6041.00000000000) = -0.68138992974
f(6042.00000000000) = -1.41093833262
f(6043.00000000000) = -0.84327653936
f(6044.00000000000) = 0.49968981521
f(6045.00000000000) = 1.38324365812
f(6046.00000000000) = 0.99504966091
f(6047.00000000000) = -0.30798840564
f(6048.00000000000) = -1.32786335240
f(6049.00000000000) = -1.12690685672
f(6050.00000000000) = 0.11012260603
f(6051.00000000000) = 1.24590585266
f(6052.00000000000) = 1.23620900414
f(6053.00000000000) = 0.08994729829
f(6054.00000000000) = -1.13901153880
f(6055.00000000000) = -1.32076841993
f(6056.00000000000) = -0.28821690682
f(6057.00000000000) = 1.00931990124
f(6058.00000000000) = 1.37889264682
f(6059.00000000000) = 0.48071785200
f(6060.00000000000) = -0.85942671901
f(6061.00000000000) = -1.40941832801
f(6062.00000000000) = -0.66359722610
f(6063.00000000000) = 0.69233210514
f(6064.00000000000) = 1.41173449177
f(6065.00000000000) = 0.83319469721
f(6066.00000000000) = -0.51138045949
f(6067.00000000000) = -1.38579478009
f(6068.00000000000) = -0.98611577080
f(6069.00000000000) = 0.32019353046
f(6070.00000000000) = 1.33211837646
f(6071.00000000000) = 1.11929973052
f(6072.00000000000) = -0.12259792575
f(6073.00000000000) = -1.25177961447
f(6074.00000000000) = -1.23008089853
f(6075.00000000000) = -0.07745147729
f(6076.00000000000) = 1.14638647499
f(6077.00000000000) = 1.31624198899
f(6078.00000000000) = 0.27595068848
f(6079.00000000000) = -1.01804840241
f(6080.00000000000) = -1.37605848709
f(6081.00000000000) = -0.46892674476
f(6082.00000000000) = 0.86933408414
f(6083.00000000000) = 1.40833316522
f(6084.00000000000) = 0.65251722906
f(6085.00000000000) = -0.70322003826
f(6086.00000000000) = -1.41242004547
f(6087.00000000000) = -0.82304757658
f(6088.00000000000) = 0.52303103854
f(6089.00000000000) = 1.38823732890
f(6090.00000000000) = 0.97710462126
f(6091.00000000000) = -0.33237356902
f(6092.00000000000) = -1.33626903276
f(6093.00000000000) = -1.11160491031
f(6094.00000000000) = 0.13506364026
f(6095.00000000000) = 1.25755530285
f(6096.00000000000) = 1.22385641951
f(6097.00000000000) = 0.06494958818
f(6098.00000000000) = -1.15367159499
f(6099.00000000000) = -1.31161243416
f(6100.00000000000) = -0.26366285017
f(6101.00000000000) = 1.02669714232
f(6102.00000000000) = 1.37311651702
f(6103.00000000000) = 0.45709889842
f(6104.00000000000) = -0.87917333937
f(6105.00000000000) = -1.40713766346
f(6106.00000000000) = -0.64138610911
f(6107.00000000000) = 0.71405287605
f(6108.00000000000) = 1.41299493999
f(6109.00000000000) = 0.81283597247
f(6110.00000000000) = -0.53464063956
f(6111.00000000000) = -1.39057111320
f(6112.00000000000) = -0.96801691831
f(6113.00000000000) = 0.34452756703
f(6114.00000000000) = 1.34031499611
f(6115.00000000000) = 1.10382299895
f(6116.00000000000) = -0.14751877291
f(6117.00000000000) = -1.26323246527
f(6118.00000000000) = -1.21753605476
f(6119.00000000000) = -0.05244261045
f(6120.00000000000) = 1.16086632805
f(6121.00000000000) = 1.30688011815
f(6122.00000000000) = 0.25135435461
f(6123.00000000000) = -1.03526544338
f(6124.00000000000) = -1.37006696710
f(6125.00000000000) = -0.44523523966
f(6126.00000000000) = 0.88894371382
f(6127.00000000000) = 1.40583191638
f(6128.00000000000) = 0.63020473835
f(6129.00000000000) = -0.72482976978
f(6130.00000000000) = -1.41345913030
f(6131.00000000000) = -0.80256068492
f(6132.00000000000) = 0.54620835298
f(6133.00000000000) = 1.39279595012
f(6134.00000000000) = 0.95885337393
f(6135.00000000000) = -0.35665457227
f(6136.00000000000) = -1.34425594952
f(6137.00000000000) = -1.09595460614
f(6138.00000000000) = 0.15996234788
f(6139.00000000000) = 1.26881065696
f(6140.00000000000) = 1.21112029945
f(6141.00000000000) = 0.03993152400
f(6142.00000000000) = -1.16797011047
f(6143.00000000000) = -1.30204541174
f(6144.00000000000) = -0.23902616615
f(6145.00000000000) = 1.04375263427
f(6146.00000000000) = 1.36691007625
f(6147.00000000000) = 0.43333669795
f(6148.00000000000) = -0.89864444201
f(6149.00000000000) = -1.40441602630
f(6150.00000000000) = -0.61897399281
f(6151.00000000000) = 0.73554987513
f(6152.00000000000) = 1.41381258003
f(6153.00000000000) = 0.79222251899
f(6154.00000000000) = -0.55773327250
f(6155.00000000000) = -1.39491166536
f(6156.00000000000) = -0.94961470606
f(6157.00000000000) = 0.36875363462
f(6158.00000000000) = 1.34809158423
f(6159.00000000000) = 1.08800034834
f(6160.00000000000) = -0.17239339024
f(6161.00000000000) = -1.27428944087
f(6162.00000000000) = -1.20460965625
f(6163.00000000000) = -0.02741730901
f(6164.00000000000) = 1.17498238568
f(6165.00000000000) = 1.29710869369
f(6166.00000000000) = 0.22667925064
f(6167.00000000000) = -1.05215805006
f(6168.00000000000) = -1.36364609182
f(6169.00000000000) = -0.42140420553
f(6170.00000000000) = 0.90827476392
f(6171.00000000000) = 1.40289010414
